sheet,tc_id,functionality,procedure,expected,csv_safety_prev,classification,reason,judge_method
27.Contacts,160.0,연락처 목록,1. 연락처 > 연락처 롱탭 > N개 선택됨 Tap 2. 전체 선택 Tap >삭제 아이콘 Tap,"1. ""연락처를 모두 삭제하시곘습니까?"" 팝업 발생한다. 2. 삭제시 연락처 목록으로 이동되며 모든 연락처 삭제된다.",NAVIGATION_ONLY,EXCLUDE_CANDIDATE_UNREVIEWED,cue: 삭제 = mutation; 데이터 이동/복사 = mutation (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
27.Contacts,161.0,연락처 목록,1. 연락처 > 연락처 롱탭 > 일부 연락처 선택 2. 삭제 Tap,"1. 1개 선택된 경우 ""이 연락처를 삭제하시겠습니까?"" 팝업 2. 2개 이상 선택된 경우 ""선택한 연락처를 삭제하시겠습니까?"" 팝업",NAVIGATION_ONLY,EXCLUDE_CANDIDATE_UNREVIEWED,cue: 삭제 = mutation (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
27.Contacts,162.0,연락처 목록,1. 연락처 > 연락처 롱탭 > N개 선택됨 Tap > 전체 선택 Tap 2. 전체 선택 해제 Tap,"1. 선택된 연락처 모두 선택해제된다. 2. 0개 선택됨으로 노출되며, 드롭박스에 전체 선택 노출된다.",NAVIGATION_ONLY,REVIEW_QUEUE,직독: fixture/editor·compose 진입/transient input/verifier 재설계/assert 분리 필요 (상세 분류는 재설계 트랙),human_confirmed
27.Contacts,163.0,연락처 목록,1. 연락처 > 연락처 롱탭 > 공유 Tap,1. 연락처 공유 화면 노출된다. 2. 선택한 공유 방법에 따라 연락처 공유된다.,NAVIGATION_ONLY,REVIEW_QUEUE,직독: fixture/editor·compose 진입/transient input/verifier 재설계/assert 분리 필요 (상세 분류는 재설계 트랙),human_confirmed
27.Contacts,164.0,연락처 목록,1. 연락처 > 연락처 롱탭 >2개 이상 연락처 선택 > 더보기 Tap 2. 연결 Tap,1. 선택한 연락처 연결된다.,NAVIGATION_ONLY,REVIEW_QUEUE,cue: pre fixture 전제,cue_auto
27.Contacts,166.0,연락처 프로필,"1. 연락처 > 임의 연락처 Tap 2. 이름, 번호, 메일, 위치 영역 Long Tap (아이콘이 아닌 정보 노출된 영역)","1. 복사할 수 있는 창이 노출됨. 2. 복사 버튼 선택시 ""클립보드에 복사했습니다."" 토스트 노출됨",NAVIGATION_ONLY,REVIEW_QUEUE,직독: fixture/editor·compose 진입/transient input/verifier 재설계/assert 분리 필요 (상세 분류는 재설계 트랙),human_confirmed
27.Contacts,167.0,연락처 프로필,"1. 연락처 > 임의 연락처 Tap 2. 이름, 번호, 메일, 위치 영역 Long Tap (아이콘이 아닌 정보 노출된 영역) > 복사 3. 다시 이름, 번호, 메일, 위치 영역 Long Tap (아이콘이 아닌 정보 노출된 영역) > 복사","1. 복사할 수 있는 창이 노출됨. 2. 복사 버튼 선택시 ""이미 클립보드에 복사되었습니다."" 토스트 노출됨",NAVIGATION_ONLY,REVIEW_QUEUE,직독: fixture/editor·compose 진입/transient input/verifier 재설계/assert 분리 필요 (상세 분류는 재설계 트랙),human_confirmed
27.Contacts,169.0,연락처 프로필,연락처 > 임의 연락처 탭 > 즐겨찾기 추가 / 해제,1. 연락처 즐겨찾기 추가 /해제됨,NAVIGATION_ONLY,EXCLUDE_CANDIDATE_UNREVIEWED,cue: 상태 토글 = mutation; 홈/설정 영속 mutation (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
27.Contacts,170.0,연락처 프로필,1. 연락처 > 임의 연락처 탭 > 연락처 수정 > 사진 > 사진 찍기 2.연락처 > 임의 연락처 탭 > 연락처 수정 > 사진 > 사진 선택,1. 사진 촬영후 연락처에 저장 가능함 2. 갤러리에서 사진 선택후 연락처에 저장 가능함,NAVIGATION_ONLY,EXCLUDE_CANDIDATE_UNREVIEWED,cue: 미디어 캡처 = 영속 mutation; 저장 = mutation (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
27.Contacts,172.0,초성검색,연락처 > 연락처 검색 > 하단 항목 검색 > ㄱ~ㅈ : 한글자씩 검색 / 연속으로 검색 > 가~자 : 한글자씩 검색 / 연속으로 검색 > 010 > 1234 > 5678,주소록 검색됨,INPUT_REQUIRED,REVIEW_QUEUE,cue: input 포함 — 재설계/표본 검토,cue_auto
27.Contacts,173.0,초성검색,전화 > 연락처 검색 > 하단 항목 검색 > ㄱ~ㅈ : 한글자씩 검색 / 연속으로 검색 > 가~자 : 한글자씩 검색 / 연속으로 검색 > 010 > 1234 > 5678,주소록 검색됨,INPUT_REQUIRED,REVIEW_QUEUE,cue: input 포함 — 재설계/표본 검토,cue_auto
27.Contacts,174.0,초성검색,전화 > 키패드 > 하단 숫자 누름 > 010 > 1234 > 5678 > 456 (ㄱㄴㄷ로 인식) > 789 (ㅂㅅㅈ로 인식),주소록 검색됨,INPUT_REQUIRED,REVIEW_QUEUE,직독: fixture/editor·compose 진입/transient input/verifier 재설계/assert 분리 필요 (상세 분류는 재설계 트랙),human_confirmed
27.Contacts,175.0,초성검색,연락처 > 연락처 검색 > 하단 항목 검색 > a~g > 010 > 1234 > 4567,주소록 검색됨,INPUT_REQUIRED,REVIEW_QUEUE,cue: input 포함 — 재설계/표본 검토,cue_auto
27.Contacts,176.0,초성검색,전화 > 연락처 검색 > 하단 항목 검색 > a~g > 010 > 1234 > 4567,주소록 검색됨,INPUT_REQUIRED,REVIEW_QUEUE,cue: input 포함 — 재설계/표본 검토,cue_auto
27.Contacts,177.0,초성검색,전화 > 키패드 > 하단 숫자 누름 > 010 > 1234 > 5678 > 2(a로 인식) > 3(d로 인식) > 4(g로 인식),주소록 검색됨,INPUT_REQUIRED,REVIEW_QUEUE,직독: fixture/editor·compose 진입/transient input/verifier 재설계/assert 분리 필요 (상세 분류는 재설계 트랙),human_confirmed
27.Contacts,178.0,초성검색,"연락처 > 연락처 검색 > 하단 항목 검색 > @#~=+-*÷\/""':;!?<>_(){}[]₩$￥€￡π^√※l☆★&→←↑↓%◆○●♤♧♡◇ > 각 기호들 하나씩 넣어 검색 > 010 > 1234 > 4567",주소록 검색됨,INPUT_REQUIRED,REVIEW_QUEUE,cue: input 포함 — 재설계/표본 검토,cue_auto
27.Contacts,179.0,초성검색,"전화 > 연락처 검색 > 하단 항목 검색 > @#~=+-*÷\/""':;!?<>_(){}[]₩$￥€￡π^√※l☆★&→←↑↓%◆○●♤♧♡◇ > 각 기호들 하나씩 넣어 검색 > 010 > 1234 > 4567",주소록 검색됨,INPUT_REQUIRED,REVIEW_QUEUE,cue: input 포함 — 재설계/표본 검토,cue_auto
27.Contacts,180.0,초성검색,연락처 > 연락처 검색 > 하단 항목 검색 > 이모티콘 전부 넣어 검색 > 각 이모티콘을 하나씩 넣어 검색 > 010 > 1234 > 4567,주소록 검색됨,INPUT_REQUIRED,REVIEW_QUEUE,cue: input 포함 — 재설계/표본 검토,cue_auto
27.Contacts,181.0,초성검색,전화 > 연락처 검색 > 하단 항목 검색 > 이모티콘 전부 넣어 검색 > 각 이모티콘을 하나씩 넣어 검색 > 010 > 1234 > 4567,주소록 검색됨,INPUT_REQUIRED,REVIEW_QUEUE,cue: input 포함 — 재설계/표본 검토,cue_auto
27.Contacts,192.0,연락처 메뉴,연락처 > 메뉴 > 비어있는 라벨 탭,그룹이 비어있습니다 연락처 추가하기 > 연락처 추가됨,NAVIGATION_ONLY,REVIEW_QUEUE,직독: fixture/editor·compose 진입/transient input/verifier 재설계/assert 분리 필요 (상세 분류는 재설계 트랙),human_confirmed
27.Contacts,198.0,설정 - 연락처 가져오기,1. 내부 저장소 > 휴대전화,"1. VCF파일로 가져옴 2. 가져오기 팝업, 토스트 팝업, 알림창 문구 필수 확인",READ_ONLY,EXCLUDE_CANDIDATE_UNREVIEWED,cue: 저장 = mutation (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
27.Contacts,200.0,설정 - 연락처 가져오기,1. 메모리 카드 > 휴대전화,"1. VCF파일로 가져옴 2. 가져오기 팝업, 토스트 팝업, 알림창 문구 필수 확인",READ_ONLY,REVIEW_QUEUE,cue: pre fixture 전제,cue_auto
27.Contacts,205.0,설정 - 연락처 내보내기,1. 내보내기 > 내부 저장소,"1. VCF파일로 내보냄 2. 내보내기 팝업, 토스트 팝업, 알람창 문구 필수 확인",READ_ONLY,EXCLUDE_CANDIDATE_UNREVIEWED,cue: 저장 = mutation (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
27.Contacts,206.0,설정 - 연락처 내보내기,1. 내보내기 > 메모리 카드,"1. VCF파일로 내보냄 2. 내보내기 팝업, 토스트 팝업, 알람창 문구 필수 확인",READ_ONLY,EXCLUDE,직독: mutation·외부효과·환경제어가 검증 주제 — observe 분리 불가,human_confirmed
27.Contacts,223.0,연락처,1. 연락처 > 메뉴 > 설정 > 연락처 정보 > 빌드버전 2. 연락처 > 메뉴 > 설정 > 연락처 정보 > 오픈소스 라이선스 3. 연락처 > 메뉴 > 설정 > 연락처 정보 > 개인정보처리방침 4. 연락처 > 메뉴 > 설정 > 연락처 정보 > 서비스 약관,1. 빌드버전 표시 2. 오픈소스 라이선스 표시 3. 개인정보처리방침 표시 4. 서비스 약관 표시,NAVIGATION_ONLY,KEEP,직독: 관찰 전용 진입/노출 — mutation·input·외부효과 0,human_confirmed
27.Contacts,227.0,프로필 및 하이픈 표시,1. 연락처 > 새 연락처 만들기 선택 or 우측 상단에 + 아이콘 선택 2. 이름과 번호 입력 후 휴대폰에 저장 선택 3. 저장된 연락처를 Tap해서 나오는 프로필에 이름과 연락처 확인,1. 프로필에 이름과 연락처가 정상표시됨 2. 휴대폰 연락처인 경우 (O1O-OOOO-OOOO) 형식으로 하이픈 표시됨,INPUT_REQUIRED,EXCLUDE_CANDIDATE_UNREVIEWED,cue: 저장 = mutation (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
27.Contacts,230.0,연락처,저장된 번호로 전화,1. 없는 번호라고 안내될 것 2. 없는 번호라고 안내될 것 3. 없는 번호라고 안내될 것 4. 해당 시험 단말로 전화가 걸리는지 확인 레퍼런스 폰과 동일한지 확인,READ_ONLY,EXCLUDE_CANDIDATE_UNREVIEWED,cue: 저장 = mutation (구제 필터 통과 못함 — mutation 결과 서술 포함),cue_auto
