row_key,sheet,tc_id,verdict,defect_class,redesign_pattern,defer_category,cue_flags,confidence,reason,pass
25.Call#375.0,25.Call,375.0,REVIEW,D3_prestate,observe_split,D_system_state,none,0.7,precondition 공란인데 '음소거 버튼' 노출은 통화중 화면 전제. 통화 활성 pre-state 필요,strict2
25.Call#376.0,25.Call,376.0,REVIEW,,-,D_system_state,none,0.78,"통화중 pre 필요, 스피커/녹음버튼 focus 이동 관찰뿐이나 통화 fixture 전제",pass1
25.Call#377.0,25.Call,377.0,REVIEW,,-,D_system_state,none,0.8,"통화중 pre 필요, 대기버튼서 아래키 미이동 관찰, 통화 상태 전제",pass1
25.Call#378.0,25.Call,378.0,REVIEW,,-,D_system_state,none,0.8,"통화중 pre 필요, 녹음서 더보기 focus 이동 관찰, 통화 상태 전제",pass1
25.Call#380.0,25.Call,380.0,REVIEW,,-,D_system_state,none,0.8,"통화중 pre 필요, 음소거서 키패드/종료 focus 이동 관찰, 통화 전제",pass1
25.Call#381.0,25.Call,381.0,REVIEW,,-,D_system_state,none,0.8,"통화중 pre 필요, 잠금서 종료/키패드/스피커 focus 이동 관찰, 통화 전제",pass1
25.Call#382.0,25.Call,382.0,REVIEW,,transient_input,D_system_state,input,0.78,"통화중 pre+숫자 하드키 입력해 회색박스 생성 검증, input+통화 전제",pass1
25.Call#383.0,25.Call,383.0,REVIEW,,-,D_system_state,none,0.78,"통화중+숫자박스 pre, 취소키로 다이얼패드 사라짐 관찰, 통화 fixture",pass1
25.Call#384.0,25.Call,384.0,REVIEW,,-,D_system_state,none,0.78,"통화중+숫자박스 pre, 좌키로 커서 이동 관찰, 통화 상태 전제",pass1
25.Call#385.0,25.Call,385.0,REVIEW,,-,D_system_state,none,0.78,"통화중+숫자입력 pre, 좌키+OK로 박스 닫힘 통화화면 복귀 관찰, 통화 전제",pass1
25.Call#386.0,25.Call,386.0,REVIEW,,popup_cancel,D_system_state,none,0.77,"통화중 pre, OK 롱탭으로 잠금버튼 활성+안내문 노출 관찰, 통화 전제",pass1
26.Message#1.0,26.Message,1.0,REVIEW,,-,A_fixture,fixture,0.8,"대화기록 존재 pre, 메인서 최초 focus 미표시 관찰, 대화 fixture 필요",pass1
26.Message#2.0,26.Message,2.0,REVIEW,,-,A_fixture,fixture,0.8,"대화기록 pre, 방향키/OK로 메시지작성 focus 관찰, 대화 fixture 전제",pass1
26.Message#3.0,26.Message,3.0,REVIEW,,-,A_fixture,fixture,0.8,"대화기록 pre, 위키로 검색 focus 관찰, 대화 fixture 전제",pass1
26.Message#4.0,26.Message,4.0,REVIEW,,-,A_fixture,fixture,0.8,"대화기록 pre, 우키로 더보기 focus 관찰, 대화 fixture 전제",pass1
26.Message#5.0,26.Message,5.0,REVIEW,,-,A_fixture,fixture,0.8,"대화기록 pre, 더보기서 우키 focus 유지 관찰, 대화 fixture 전제",pass1
26.Message#6.0,26.Message,6.0,REVIEW,,-,A_fixture,fixture,0.8,"대화기록 pre, 아래키로 메시지작성 focus 관찰, 대화 fixture 전제",pass1
26.Message#7.0,26.Message,7.0,REVIEW,,-,A_fixture,fixture,0.8,"대화기록 pre, 대화함서 좌키로 프로필 focus 관찰, 대화 fixture 전제",pass1
26.Message#8.0,26.Message,8.0,REVIEW,,-,A_fixture,fixture,0.8,"대화기록 pre, 프로필서 OK로 프로필카드 노출 관찰, 대화 fixture 전제",pass1
26.Message#9.0,26.Message,9.0,REVIEW,,-,A_fixture,fixture,0.8,"대화기록 pre, 상하키로 대화함 포커스 이동 관찰, 대화 fixture 전제",pass1
26.Message#10.0,26.Message,10.0,REVIEW,,-,A_fixture,fixture,0.8,"대화기록 pre, 상하키로 프로필 포커스 이동 관찰, 대화 fixture 전제",pass1
26.Message#11.0,26.Message,11.0,REVIEW,,selection_gated,A_fixture,fixture,0.78,"대화기록 pre, 롱프레스로 선택 focus 관찰, 선택만이라 mutation 아님 fixture 전제",pass1
26.Message#12.0,26.Message,12.0,REVIEW,,selection_gated,A_fixture,fixture,0.78,"대화기록 pre, 선택후 뒤로/취소로 이전화면 복귀 관찰, fixture 전제",pass1
26.Message#13.0,26.Message,13.0,REVIEW,,selection_gated,A_fixture,fixture,0.78,"대화기록 pre, 선택후 OK로 선택해제 관찰, 선택토글만 mutation 아님 fixture 전제",pass1
26.Message#14.0,26.Message,14.0,REVIEW,,selection_gated,A_fixture,fixture,0.78,"대화기록 pre, 선택후 위키로 취소 focus 관찰, fixture 전제",pass1
26.Message#15.0,26.Message,15.0,REVIEW,,selection_gated,A_fixture,fixture,0.78,"대화기록 pre, 선택후 우키로 N개선택됨 focus 관찰, fixture 전제",pass1
26.Message#16.0,26.Message,16.0,REVIEW,,selection_gated,A_fixture,fixture,0.78,"대화기록 pre, 선택후 우키 반복 focus 유지 관찰, fixture 전제",pass1
26.Message#17.0,26.Message,17.0,REVIEW,,-,A_fixture,fixture,0.8,"임의 대화함 OK 진입+입력창 커서 focus 관찰, 대화함 존재 fixture 필요",pass1
26.Message#18.0,26.Message,18.0,REVIEW,,-,A_fixture,fixture,0.8,"대화함 진입후 좌키로 첨부 focus 관찰, 대화함 fixture 전제",pass1
26.Message#19.0,26.Message,19.0,REVIEW,,-,A_fixture,fixture,0.8,"첨부서 좌키로 뒤로가기 focus 관찰, 대화함 fixture 전제",pass1
26.Message#20.0,26.Message,20.0,REVIEW,,transient_input,A_fixture,"input,fixture",0.78,"대화함+텍스트 입력후 우키로 전송 focus 관찰, 전송 미실행 input+fixture 전제",pass1
26.Message#21.0,26.Message,21.0,REVIEW,D1_fixture,observe_split,A_fixture,none,0.78,'임의의 대화함' 진입 전제=기존 대화 데이터 존재. precondition 공란인데 메시지 기록 암묵 fixture,strict2
26.Message#22.0,26.Message,22.0,REVIEW,D1_fixture,observe_split,A_fixture,none,0.8,'임의의 대화함'+'가장 최근 메시지 focus'는 기존 메시지 기록 존재 전제. 빈 대화함이면 검증 불가,strict2
26.Message#23.0,26.Message,23.0,REVIEW,D1_fixture,observe_split,A_fixture,none,0.8,'임의의 대화함'+'메시지 기록 focus 최상단까지' 전제=기존 메시지 데이터. 암묵 fixture,strict2
26.Message#24.0,26.Message,24.0,REVIEW,D1_fixture,observe_split,A_fixture,none,0.8,'임의의 대화함'+'메시지 기록 focus' Long Press 전제=기존 메시지 데이터 존재,strict2
26.Message#25.0,26.Message,25.0,REVIEW,D1_fixture,observe_split,A_fixture,none,0.8,'임의의 대화함'+'메시지 기록 focus' left 전제=기존 대화·메시지 데이터 존재,strict2
26.Message#26.0,26.Message,26.0,REVIEW,D1_fixture,observe_split,A_fixture,none,0.8,'임의의 대화함'+'메시지 기록 focus' right 전제=기존 메시지 데이터 존재,strict2
26.Message#27.0,26.Message,27.0,REVIEW,D1_fixture,observe_split,A_fixture,none,0.72,'임의의 대화함' 진입 전제=기존 대화 데이터. 뒤로가기→프로필이미지 focus 이동 자체는 OK이나 fixture 의존,strict2
26.Message#28.0,26.Message,28.0,REVIEW,D1_fixture,observe_split,A_fixture,none,0.7,'임의의 대화함' 진입=기존 대화 데이터 전제. 프로필이미지→전화 focus 이동은 헤더 고정요소이나 fixture 의존,strict2
26.Message#29.0,26.Message,29.0,REVIEW,D1_fixture,observe_split,A_fixture,none,0.7,'임의의 대화함' 진입=기존 대화 데이터 전제. 전화→더보기 focus 이동은 헤더 고정이나 fixture 의존,strict2
26.Message#30.0,26.Message,30.0,REVIEW,D1_fixture,popup_cancel,A_fixture,none,0.7,'임의의 대화함' fixture 전제+더보기 ok→메뉴 노출(popup). fixture+transient popup 복합,strict2
26.Message#31.0,26.Message,31.0,REVIEW,D1_fixture,popup_cancel,A_fixture,none,0.7,'임의의 대화함' fixture+더보기 메뉴 열고 back→focus 유지. fixture+popup roundtrip,strict2
26.Message#32.0,26.Message,32.0,REVIEW,D1_fixture,observe_split,A_fixture,none,0.8,'임의의 대화함'+down→'최하단 메시지 focus'는 기존 메시지 데이터 존재 전제,strict2
26.Message#42.0,26.Message,42.0,REVIEW,,-,A_fixture,fixture,0.8,"LMS 있는 대화함 fixture 전제, OK로 입력창 focus·최하단 관찰",pass1
26.Message#43.0,26.Message,43.0,REVIEW,,-,A_fixture,fixture,0.8,"LMS 있는 대화함 fixture 전제, Up으로 최하단 메시지 focus",pass1
26.Message#44.0,26.Message,44.0,REVIEW,,-,A_fixture,fixture,0.8,"LMS focus fixture 전제, Keep Up로 LMS 확인까지 focus 유지 관찰",pass1
26.Message#45.0,26.Message,45.0,REVIEW,,-,A_fixture,fixture,0.8,"LMS 있는 대화함 fixture 전제, Long Up로 뒤로가기 focus",pass1
26.Message#46.0,26.Message,46.0,REVIEW,,-,A_fixture,fixture,0.8,"LMS focus fixture 전제, Left로 뒤로가기 focus 관찰만",pass1
26.Message#47.0,26.Message,47.0,REVIEW,,-,A_fixture,fixture,0.8,"LMS focus fixture 전제, Right로 더보기 focus 관찰만",pass1
26.Message#48.0,26.Message,48.0,REVIEW,,-,A_fixture,fixture,0.8,"최상단 LMS 대화함 fixture 전제, Up/Down focus 유지 관찰",pass1
26.Message#49.0,26.Message,49.0,REVIEW,D1_fixture,popup_cancel,A_fixture,none,0.68,'임의의 대화함' fixture+첨부 ok→첨부 메뉴(popup) 노출+제목 focus. fixture+transient popup,strict2
26.Message#50.0,26.Message,50.0,REVIEW,D1_fixture,popup_cancel,A_fixture,none,0.66,'임의의 대화함' fixture+첨부 메뉴 제목 ok→메뉴 닫힘+입력창 focus. fixture+popup 상태전환,strict2
26.Message#51.0,26.Message,51.0,REVIEW,D1_fixture,popup_cancel,A_fixture,none,0.66,'임의의 대화함' fixture+첨부 메뉴 열린 pre-state에서 right 이동. fixture+선행 popup open,strict2
26.Message#52.0,26.Message,52.0,REVIEW,D1_fixture,popup_cancel,A_fixture,none,0.66,'임의의 대화함' fixture+첨부 메뉴 열린 pre-state에서 down→동영상 focus. fixture+선행 popup,strict2
26.Message#53.0,26.Message,53.0,REVIEW,D1_fixture,popup_cancel,A_fixture,none,0.66,'임의의 대화함' fixture+첨부 메뉴 동영상 focus right 이동. fixture+선행 popup open,strict2
26.Message#54.0,26.Message,54.0,REVIEW,D5_mutation,popup_cancel,E_binding,none,0.68,앨범 focus ok→'사진 선택 화면' 진입은 외부 갤러리 picker 실행. 외부효과+fixture 대화함,strict2
26.Message#55.0,26.Message,55.0,REVIEW,D5_mutation,popup_cancel,E_binding,none,0.7,"카메라 focus ok→'카메라 실행'은 외부 카메라 앱 실행, 외부효과. fixture 대화함 의존",strict2
26.Message#56.0,26.Message,56.0,REVIEW,D5_mutation,popup_cancel,E_binding,none,0.68,"동영상 focus ok→'동영상 선택 화면' 외부 picker 실행, 외부효과. fixture 대화함 의존",strict2
26.Message#57.0,26.Message,57.0,REVIEW,D5_mutation,popup_cancel,E_binding,none,0.7,"동영상촬영 focus ok→'카메라 실행' 외부 앱 실행, 외부효과. fixture 대화함 의존",strict2
26.Message#58.0,26.Message,58.0,REVIEW,D5_mutation,popup_cancel,E_binding,none,0.68,"연락처 focus ok→'연락처 선택 화면' 외부 picker 실행, 외부효과+연락처 데이터 의존",strict2
26.Message#59.0,26.Message,59.0,REVIEW,D1_fixture,popup_cancel,A_fixture,none,0.66,'임의의 대화함' fixture+오디오 focus ok→오디오 추가 팝업+벨소리 focus. fixture+transient popup,strict2
26.Message#60.0,26.Message,60.0,REVIEW,D1_fixture,popup_cancel,A_fixture,none,0.66,'임의의 대화함' fixture+오디오 팝업 열고 down keep→취소 focus 유지. fixture+popup 내 이동,strict2
26.Message#61.0,26.Message,61.0,REVIEW,D1_fixture,popup_cancel,A_fixture,none,0.66,'임의의 대화함' fixture+첨부 메뉴 오디오 focus right→전화 focus. fixture+선행 popup open,strict2
26.Message#63.0,26.Message,63.0,REVIEW,D1_fixture,popup_cancel,A_fixture,none,0.66,'임의의 대화함' fixture+첨부 메뉴 오디오 focus left→카메라 focus. fixture+선행 popup open,strict2
26.Message#64.0,26.Message,64.0,REVIEW,D1_fixture,popup_cancel,A_fixture,none,0.66,'임의의 대화함' fixture+첨부 메뉴 up→메뉴 닫힘+입력창 focus. fixture+popup 상태전환,strict2
26.Message#65.0,26.Message,65.0,REVIEW,D1_fixture,observe_split,A_fixture,none,0.84,expected '첫 번째 대화함 focus'는 기존 대화함 메시지 데이터 존재 전제. precondition 공란.,strict2
26.Message#66.0,26.Message,66.0,REVIEW,,-,E_binding,fixture,0.8,"대화함 선택된 상태 pre 전제, 취소 focus>Right로 확장·삭제 focus 이동",pass1
26.Message#67.0,26.Message,67.0,REVIEW,,popup_cancel,E_binding,fixture,0.8,"대화함 선택 pre 전제, 삭제 OK로 삭제 팝업·취소 focus 노출, 삭제 실행 없음",pass1
26.Message#68.0,26.Message,68.0,KEEP,none,-,-,none,0.83,"차단/스팸관리 진입 후 '뒤로가기' 고정 라벨 최초 focus. 메뉴구조 정적, 데이터 무관, mutation 0.",strict2
26.Message#69.0,26.Message,69.0,KEEP,none,-,-,none,0.84,"차단/스팸관리에서 Up/Down focus 이동만. 방향키 탐색, 부작용 없음.",strict2
26.Message#70.0,26.Message,70.0,KEEP,none,-,-,none,0.82,"'차단된 번호' 고정 메뉴항목 진입 focus 이동. 정적 메뉴, 데이터 무관, mutation 0.",strict2
26.Message#71.0,26.Message,71.0,KEEP,none,-,-,none,0.82,"'차단된 문구' 고정 메뉴항목 진입 focus 이동. 정적 메뉴, 데이터 무관, mutation 0.",strict2
26.Message#72.0,26.Message,72.0,KEEP,none,-,-,none,0.82,"'차단된 메시지' 고정 메뉴항목 진입 focus 이동. 정적 메뉴, 데이터 무관, mutation 0.",strict2
26.Message#73.0,26.Message,73.0,KEEP,none,popup_cancel,-,none,0.79,스팸 신고 안내 팝업 '취소' 최초 focus + 이동. 취소로 무변경 종결.,strict2
26.Message#74.0,26.Message,74.0,KEEP,none,popup_cancel,-,none,0.78,"개인정보 수집 동의 팝업 '취소' 최초 focus + 이동. 취소=동의 안함, mutation 회피.",strict2
26.Message#75.0,26.Message,75.0,KEEP,none,-,-,none,0.8,"휴지통 진입 후 '뒤로가기' 고정 라벨 최초 focus + 이동. 삭제데이터 무관, 고정요소 assert.",strict2
26.Message#76.0,26.Message,76.0,KEEP,none,-,-,none,0.83,설정 진입 후 '뒤로가기' 고정 라벨 최초 focus. mutation 없음.,strict2
26.Message#77.0,26.Message,77.0,KEEP,none,-,-,none,0.85,"설정 화면 Up/Down focus 이동만. 방향키 탐색, 부작용 없음.",strict2
26.Message#80.0,26.Message,80.0,KEEP,none,-,-,none,0.83,설정>MMS 진입 후 '뒤로가기' 고정 focus + 이동. mutation 없음.,strict2
26.Message#81.0,26.Message,81.0,KEEP,none,-,-,none,0.83,설정>알림 진입 후 '뒤로가기' 고정 focus + 이동. mutation 없음.,strict2
26.Message#82.0,26.Message,82.0,KEEP,none,-,-,none,0.81,글꼴 크기 진입 후 '시스템 글꼴 크기를 따름' 고정 라벨 최초 focus + 이동. 고정텍스트 assert.,strict2
26.Message#365.0,26.Message,365.0,REVIEW,,-,A_fixture,"fixture,external",0.82,".vcf/.vcs 파일 DUT 전송 = 외부 파일 주입 fixture 필요, BLOCKED",pass1
27.Contacts#2.0,27.Contacts,2.0,KEEP,none,-,-,none,0.86,"precondition '등록된 연락처 없음' 명시, '새 연락처 만들기' 고정 라벨 최초 focus. fixture 깨끗.",strict2
27.Contacts#3.0,27.Contacts,3.0,KEEP,none,-,-,none,0.85,"연락처 없음 상태, Press Up 시 좌상단 메뉴 focus. 고정 요소, mutation 없음.",strict2
27.Contacts#4.0,27.Contacts,4.0,KEEP,none,-,-,none,0.85,"연락처 없음, 메뉴에서 Right 시 '추가하기(+)' 버튼 focus. 고정 요소, mutation 없음.",strict2
27.Contacts#5.0,27.Contacts,5.0,KEEP,none,-,-,none,0.85,"추가 버튼에서 Right 시 '검색 버튼' focus. 고정 요소, mutation 없음.",strict2
27.Contacts#6.0,27.Contacts,6.0,KEEP,none,-,-,none,0.85,"상단 버튼에서 Down 시 '새 연락처 만들기' focus. 고정 요소, mutation 없음.",strict2
27.Contacts#7.0,27.Contacts,7.0,REVIEW,,-,A_fixture,fixture,0.8,"precondition 등록된 연락처 있음 = 연락처 fixture 필요, focus 관찰",pass1
27.Contacts#8.0,27.Contacts,8.0,REVIEW,,-,A_fixture,fixture,0.8,"precondition 등록된 연락처 있음 = fixture 필요, focus 관찰",pass1
27.Contacts#9.0,27.Contacts,9.0,REVIEW,,-,A_fixture,fixture,0.8,"precondition 연락처 있음 + 프로필 진입 focus, fixture 필요 mutation 없음",pass1
27.Contacts#10.0,27.Contacts,10.0,REVIEW,D1_fixture,observe_split,A_fixture,none,0.81,"연락처 프로필 화면 전제 = 등록 연락처 필요, precondition 공란. 즐겨찾기 버튼은 프로필 의존.",strict2
27.Contacts#11.0,27.Contacts,11.0,REVIEW,,roundtrip_restore,A_fixture,"mutation,fixture",0.85,"expected 즐겨찾기 추가 = 실제 영속 토글 mutation, 복원·assert 분리 필요",pass1
27.Contacts#12.0,27.Contacts,12.0,REVIEW,,roundtrip_restore,A_fixture,"mutation,fixture",0.85,"expected 즐겨찾기 삭제 = 실제 영속 토글 mutation(라벨 아님), 복원·assert 분리",pass1
27.Contacts#13.0,27.Contacts,13.0,REVIEW,D1_fixture,observe_split,A_fixture,none,0.81,"연락처 프로필 열린 상태 전제 = 등록 연락처 필요, precondition 공란.",strict2
27.Contacts#14.0,27.Contacts,14.0,REVIEW,D1_fixture,observe_split,A_fixture,none,0.8,프로필 존재 전제(precondition 공란) + 수정 Ok로 수정 화면 진입. 데이터 의존.,strict2
27.Contacts#15.0,27.Contacts,15.0,REVIEW,D1_fixture,observe_split,A_fixture,none,0.81,"프로필 화면 전제(등록 연락처 필요), precondition 공란.",strict2
27.Contacts#16.0,27.Contacts,16.0,REVIEW,D1_fixture,observe_split,A_fixture,none,0.8,"프로필 더보기 Ok→연결 focus, 등록 연락처 전제이나 precondition 공란.",strict2
27.Contacts#17.0,27.Contacts,17.0,REVIEW,D1_fixture,observe_split,A_fixture,none,0.8,"더보기 메뉴(삭제/공유/벨소리) 전제 = 등록 연락처 필요, precondition 공란.",strict2
27.Contacts#18.0,27.Contacts,18.0,REVIEW,D1_fixture,observe_split,A_fixture,none,0.81,"프로필 Down→전화번호 focus, 등록 연락처(전화번호 데이터) 전제, precondition 공란.",strict2
27.Contacts#19.0,27.Contacts,19.0,REVIEW,D1_fixture,observe_split,A_fixture,none,0.81,"전화번호 focus 전제 = 등록 연락처 데이터 필요, precondition 공란.",strict2
27.Contacts#20.0,27.Contacts,20.0,REVIEW,D1_fixture,observe_split,A_fixture,none,0.81,"전화번호 요소 존재 전제 = 등록 연락처 필요, precondition 공란.",strict2
27.Contacts#21.0,27.Contacts,21.0,REVIEW,D1_fixture,observe_split,A_fixture,none,0.8,"전화 버튼 focus 전제(프로필) = 등록 연락처 필요, precondition 공란.",strict2
27.Contacts#22.0,27.Contacts,22.0,REVIEW,D1_fixture,observe_split,A_fixture,none,0.8,"전화 버튼 존재 전제 = 등록 연락처 프로필 필요, precondition 공란.",strict2
27.Contacts#23.0,27.Contacts,23.0,REVIEW,D1_fixture,observe_split,A_fixture,none,0.8,"메시지 버튼 focus 전제 = 등록 연락처 프로필 필요, precondition 공란.",strict2
27.Contacts#24.0,27.Contacts,24.0,REVIEW,D1_fixture,observe_split,A_fixture,none,0.8,"메시지 버튼 존재 전제 = 등록 연락처 프로필 필요, precondition 공란.",strict2
27.Contacts#25.0,27.Contacts,25.0,REVIEW,,-,A_fixture,fixture,0.8,"precondition 번호 2개 저장 = fixture 필요, focus 관찰",pass1
27.Contacts#26.0,27.Contacts,26.0,REVIEW,,-,A_fixture,fixture,0.8,"precondition 번호 2개 저장 = fixture 필요, focus 관찰",pass1
27.Contacts#27.0,27.Contacts,27.0,REVIEW,,-,A_fixture,fixture,0.8,"precondition 번호 2개 저장 = fixture 필요, focus 관찰",pass1
