tc_id,source_file,original_entry_detail,extracted_token,disposition,proposed_normalized_step,proposed_keycode,confidence,rationale,required_decision,device_pilot_eligible,executable
ALTBASIC_CLK_018,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,press_key:시계 > 타이머 > Press Any Direction > Press Right > Press Right,Press Right,NOW_RESOLVABLE,press_key:KEYCODE_DPAD_RIGHT,22,high,single explicit key -> keycode 22,,False,True
ALTBASIC_CLK_018,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,press_key:시계 > 타이머 > Press Any Direction > Press Right > Press Right,Press Right,NOW_RESOLVABLE,press_key:KEYCODE_DPAD_RIGHT,22,high,single explicit key -> keycode 22,,False,True
ALTBASIC_CLK_019,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,press_key:1. 시계 > 타이머 > Press Any Direction > Keep Press Down > press_key:2. 시계 > 타이머 > Press Any Direction > Keep Press Up,시계,NOT_A_KEY,(reclassify) 시계,,low,bare noun mis-tagged as key (no key signal),reclassify_verifier_or_navigate,False,True
ALTBASIC_CLK_019,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,press_key:1. 시계 > 타이머 > Press Any Direction > Keep Press Down > press_key:2. 시계 > 타이머 > Press Any Direction > Keep Press Up,타이머,NOT_A_KEY,(reclassify) 타이머,,low,bare noun mis-tagged as key (no key signal),reclassify_verifier_or_navigate,False,True
ALTBASIC_CLK_019,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,press_key:1. 시계 > 타이머 > Press Any Direction > Keep Press Down > press_key:2. 시계 > 타이머 > Press Any Direction > Keep Press Up,Press Any Direction,AMBIGUOUS_NOGUESS,press_key:?,,low,any/multi-key enumeration — test intent,spec_clarification,False,True
ALTBASIC_CLK_019,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,press_key:1. 시계 > 타이머 > Press Any Direction > Keep Press Down > press_key:2. 시계 > 타이머 > Press Any Direction > Keep Press Up,Keep Press Down,NOW_RESOLVABLE,press_key:KEYCODE_DPAD_DOWN,20,high,single explicit key -> keycode 20,,False,True
ALTBASIC_CLK_019,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,press_key:1. 시계 > 타이머 > Press Any Direction > Keep Press Down > press_key:2. 시계 > 타이머 > Press Any Direction > Keep Press Up,시계,NOT_A_KEY,(reclassify) 시계,,low,bare noun mis-tagged as key (no key signal),reclassify_verifier_or_navigate,False,True
ALTBASIC_CLK_019,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,press_key:1. 시계 > 타이머 > Press Any Direction > Keep Press Down > press_key:2. 시계 > 타이머 > Press Any Direction > Keep Press Up,타이머,NOT_A_KEY,(reclassify) 타이머,,low,bare noun mis-tagged as key (no key signal),reclassify_verifier_or_navigate,False,True
ALTBASIC_CLK_019,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,press_key:1. 시계 > 타이머 > Press Any Direction > Keep Press Down > press_key:2. 시계 > 타이머 > Press Any Direction > Keep Press Up,Press Any Direction,AMBIGUOUS_NOGUESS,press_key:?,,low,any/multi-key enumeration — test intent,spec_clarification,False,True
ALTBASIC_CLK_019,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,press_key:1. 시계 > 타이머 > Press Any Direction > Keep Press Down > press_key:2. 시계 > 타이머 > Press Any Direction > Keep Press Up,Keep Press Up,NOW_RESOLVABLE,press_key:KEYCODE_DPAD_UP,19,high,single explicit key -> keycode 19,,False,True
ALTBASIC_CLK_026,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,press_key:시계 > 스톱워치 > Press Any Direction,시계,NOT_A_KEY,(reclassify) 시계,,low,bare noun mis-tagged as key (no key signal),reclassify_verifier_or_navigate,False,True
ALTBASIC_CLK_026,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,press_key:시계 > 스톱워치 > Press Any Direction,스톱워치,NOT_A_KEY,(reclassify) 스톱워치,,low,bare noun mis-tagged as key (no key signal),reclassify_verifier_or_navigate,False,True
ALTBASIC_CLK_026,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,press_key:시계 > 스톱워치 > Press Any Direction,Press Any Direction,AMBIGUOUS_NOGUESS,press_key:?,,low,any/multi-key enumeration — test intent,spec_clarification,False,True
ALTBASIC_VRC_001,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,press_key:Voice Recorder > Hardkey 아무키나 입력,Voice Recorder,FREE_TEXT_DISCOVERY,press_key:<Voice Recorder>,,low,unresolved free-text body,manifest_rewrite,False,True
ALTBASIC_VRC_001,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,press_key:Voice Recorder > Hardkey 아무키나 입력,Hardkey 아무키나 입력,AMBIGUOUS_NOGUESS,press_key:?,,low,any/multi-key enumeration — test intent,spec_clarification,False,True
ALTBASIC_RAD_017,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,press_key:1. Press Any button > Press Right button,Press Any button,AMBIGUOUS_NOGUESS,press_key:?,,low,any/multi-key enumeration — test intent,spec_clarification,False,True
ALTBASIC_RAD_017,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,press_key:1. Press Any button > Press Right button,Press Right button,NOW_RESOLVABLE,press_key:KEYCODE_DPAD_RIGHT,22,high,single explicit key -> keycode 22,,False,True
ALTBASIC_MGN_001,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,tap:홈 화면에서 Screen Touch하여 돋보기 앱 진입 > press_key:Press 방향키 or OK,홈 화면에서 Screen Touch하여 돋보기 앱 진입,FREE_TEXT_DISCOVERY,tap:<홈 화면에서 Screen Touch하여 돋보기 앱 진입>,,low,tap target needs a selector,device_selector_discovery,False,True
ALTBASIC_MGN_001,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,tap:홈 화면에서 Screen Touch하여 돋보기 앱 진입 > press_key:Press 방향키 or OK,Press 방향키 or OK,NOW_RESOLVABLE,press_key:KEYCODE_DPAD_CENTER,23,high,single explicit key -> keycode 23,,False,True
ALTBASIC_MGN_002,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,press_key:홈 화면에서 Hardkey로 돋보기 앱 진입 > wait:Focus 확인,홈 화면에서 Hardkey로 돋보기 앱 진입,NOT_A_KEY,(reclassify) 홈 화면에서 Hardkey로 돋보기 앱 진입,,low,screen/focus/state ref mis-tagged as key,reclassify_verifier_or_navigate,False,True
ALTBASIC_MGN_002,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,press_key:홈 화면에서 Hardkey로 돋보기 앱 진입 > wait:Focus 확인,Focus 확인,NOT_A_KEY,(reclassify) Focus 확인,,low,screen/focus/state ref mis-tagged as key,reclassify_verifier_or_navigate,False,True
ALTBASIC_MGN_005,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,press_key:1. 위 하드키를 누른다.,위 하드키를 누른다.,FREE_TEXT_DISCOVERY,press_key:<위 하드키>,,low,"named hardware key, no standard keycode",device_keycode_discovery,False,True
ALTBASIC_MGN_006,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,press_key:1. 왼쪽 하드키를 누른다.,왼쪽 하드키를 누른다.,FREE_TEXT_DISCOVERY,press_key:<왼쪽 하드키>,,low,"named hardware key, no standard keycode",device_keycode_discovery,False,True
ALTBASIC_PDM_040,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,navigate:1. Pedometer app 실행,Pedometer app 실행,FREE_TEXT_DISCOVERY,navigate:<Pedometer app 실행>,,low,navigate target needs a selector,device_selector_discovery,False,True
ALTBASIC_PDM_041,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,navigate:1. Pedometer app 실행 > 뒤로가기 focus된 상태 > press_key:2. Press down(하드키),Pedometer app 실행,FREE_TEXT_DISCOVERY,navigate:<Pedometer app 실행>,,low,navigate target needs a selector,device_selector_discovery,False,True
ALTBASIC_PDM_041,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,navigate:1. Pedometer app 실행 > 뒤로가기 focus된 상태 > press_key:2. Press down(하드키),뒤로가기 focus된 상태,NOT_A_KEY,(reclassify) 뒤로가기 focus된 상태,,low,screen/focus/state ref mis-tagged as key,reclassify_verifier_or_navigate,False,True
ALTBASIC_PDM_041,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,navigate:1. Pedometer app 실행 > 뒤로가기 focus된 상태 > press_key:2. Press down(하드키),Press down(하드키),NOW_RESOLVABLE,press_key:KEYCODE_DPAD_DOWN,20,high,single explicit key -> keycode 20,,False,True
ALTBASIC_PDM_042,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,navigate:1. Pedometer app 실행 > 키 focus된 상태 > press_key:2. Press down(하드키),Pedometer app 실행,FREE_TEXT_DISCOVERY,navigate:<Pedometer app 실행>,,low,navigate target needs a selector,device_selector_discovery,False,True
ALTBASIC_PDM_042,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,navigate:1. Pedometer app 실행 > 키 focus된 상태 > press_key:2. Press down(하드키),키 focus된 상태,NOT_A_KEY,(reclassify) 키 focus된 상태,,low,screen/focus/state ref mis-tagged as key,reclassify_verifier_or_navigate,False,True
ALTBASIC_PDM_042,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,navigate:1. Pedometer app 실행 > 키 focus된 상태 > press_key:2. Press down(하드키),Press down(하드키),NOW_RESOLVABLE,press_key:KEYCODE_DPAD_DOWN,20,high,single explicit key -> keycode 20,,False,True
ALTBASIC_PDM_043,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,navigate:1. Pedometer app 실행 > 몸무게 focus된 상태 > press_key:2. Press down(하드키),Pedometer app 실행,FREE_TEXT_DISCOVERY,navigate:<Pedometer app 실행>,,low,navigate target needs a selector,device_selector_discovery,False,True
ALTBASIC_PDM_043,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,navigate:1. Pedometer app 실행 > 몸무게 focus된 상태 > press_key:2. Press down(하드키),몸무게 focus된 상태,NOT_A_KEY,(reclassify) 몸무게 focus된 상태,,low,screen/focus/state ref mis-tagged as key,reclassify_verifier_or_navigate,False,True
ALTBASIC_PDM_043,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,navigate:1. Pedometer app 실행 > 몸무게 focus된 상태 > press_key:2. Press down(하드키),Press down(하드키),NOW_RESOLVABLE,press_key:KEYCODE_DPAD_DOWN,20,high,single explicit key -> keycode 20,,False,True
ALTBASIC_PDM_044,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,navigate:1. Pedometer app 실행 > 성별 focus된 상태 > press_key:2. Press down(하드키),Pedometer app 실행,FREE_TEXT_DISCOVERY,navigate:<Pedometer app 실행>,,low,navigate target needs a selector,device_selector_discovery,False,True
ALTBASIC_PDM_044,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,navigate:1. Pedometer app 실행 > 성별 focus된 상태 > press_key:2. Press down(하드키),성별 focus된 상태,NOT_A_KEY,(reclassify) 성별 focus된 상태,,low,screen/focus/state ref mis-tagged as key,reclassify_verifier_or_navigate,False,True
ALTBASIC_PDM_044,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,navigate:1. Pedometer app 실행 > 성별 focus된 상태 > press_key:2. Press down(하드키),Press down(하드키),NOW_RESOLVABLE,press_key:KEYCODE_DPAD_DOWN,20,high,single explicit key -> keycode 20,,False,True
ALTBASIC_PFW_010,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,press_key:1. 포토 슬라이드쇼에 포커싱 활성화 > 왼쪽 버튼 누름 > press_key:2. 오른쪽 버튼 누름 > press_key:3. 위쪽 버튼 누름,포토 슬라이드쇼에 포커싱 활성화,NOT_A_KEY,(reclassify) 포토 슬라이드쇼에 포커싱 활성화,,low,bare noun mis-tagged as key (no key signal),reclassify_verifier_or_navigate,False,True
ALTBASIC_PFW_010,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,press_key:1. 포토 슬라이드쇼에 포커싱 활성화 > 왼쪽 버튼 누름 > press_key:2. 오른쪽 버튼 누름 > press_key:3. 위쪽 버튼 누름,왼쪽 버튼 누름,FREE_TEXT_DISCOVERY,press_key:<왼쪽 버튼>,,low,"named hardware key, no standard keycode",device_keycode_discovery,False,True
ALTBASIC_PFW_010,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,press_key:1. 포토 슬라이드쇼에 포커싱 활성화 > 왼쪽 버튼 누름 > press_key:2. 오른쪽 버튼 누름 > press_key:3. 위쪽 버튼 누름,오른쪽 버튼 누름,FREE_TEXT_DISCOVERY,press_key:<오른쪽 버튼>,,low,"named hardware key, no standard keycode",device_keycode_discovery,False,True
ALTBASIC_PFW_010,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,press_key:1. 포토 슬라이드쇼에 포커싱 활성화 > 왼쪽 버튼 누름 > press_key:2. 오른쪽 버튼 누름 > press_key:3. 위쪽 버튼 누름,위쪽 버튼 누름,FREE_TEXT_DISCOVERY,press_key:<위쪽 버튼>,,low,"named hardware key, no standard keycode",device_keycode_discovery,False,True
ALTBASIC_PFW_011,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,press_key:1. 왼쪽 화살표에 포커싱 > 왼쪽 버튼 누름 > press_key:2. 왼쪽 화살표에 포커싱 > 위쪽 버튼 누름 > press_key:3. 우측 상단 '설정' 아이콘에 포커싱 > 위쪽 버튼 누름 > press_key:4. 왼쪽 화살표에 포커싱 > 아래쪽 버튼 누름,왼쪽 화살표에 포커싱,NOT_A_KEY,(reclassify) 왼쪽 화살표에 포커싱,,low,bare noun mis-tagged as key (no key signal),reclassify_verifier_or_navigate,False,True
ALTBASIC_PFW_011,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,press_key:1. 왼쪽 화살표에 포커싱 > 왼쪽 버튼 누름 > press_key:2. 왼쪽 화살표에 포커싱 > 위쪽 버튼 누름 > press_key:3. 우측 상단 '설정' 아이콘에 포커싱 > 위쪽 버튼 누름 > press_key:4. 왼쪽 화살표에 포커싱 > 아래쪽 버튼 누름,왼쪽 버튼 누름,FREE_TEXT_DISCOVERY,press_key:<왼쪽 버튼>,,low,"named hardware key, no standard keycode",device_keycode_discovery,False,True
ALTBASIC_PFW_011,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,press_key:1. 왼쪽 화살표에 포커싱 > 왼쪽 버튼 누름 > press_key:2. 왼쪽 화살표에 포커싱 > 위쪽 버튼 누름 > press_key:3. 우측 상단 '설정' 아이콘에 포커싱 > 위쪽 버튼 누름 > press_key:4. 왼쪽 화살표에 포커싱 > 아래쪽 버튼 누름,왼쪽 화살표에 포커싱,NOT_A_KEY,(reclassify) 왼쪽 화살표에 포커싱,,low,bare noun mis-tagged as key (no key signal),reclassify_verifier_or_navigate,False,True
ALTBASIC_PFW_011,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,press_key:1. 왼쪽 화살표에 포커싱 > 왼쪽 버튼 누름 > press_key:2. 왼쪽 화살표에 포커싱 > 위쪽 버튼 누름 > press_key:3. 우측 상단 '설정' 아이콘에 포커싱 > 위쪽 버튼 누름 > press_key:4. 왼쪽 화살표에 포커싱 > 아래쪽 버튼 누름,위쪽 버튼 누름,FREE_TEXT_DISCOVERY,press_key:<위쪽 버튼>,,low,"named hardware key, no standard keycode",device_keycode_discovery,False,True
ALTBASIC_PFW_011,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,press_key:1. 왼쪽 화살표에 포커싱 > 왼쪽 버튼 누름 > press_key:2. 왼쪽 화살표에 포커싱 > 위쪽 버튼 누름 > press_key:3. 우측 상단 '설정' 아이콘에 포커싱 > 위쪽 버튼 누름 > press_key:4. 왼쪽 화살표에 포커싱 > 아래쪽 버튼 누름,우측 상단 '설정' 아이콘에 포커싱,NOT_A_KEY,(reclassify) 우측 상단 '설정' 아이콘에 포커싱,,low,bare noun mis-tagged as key (no key signal),reclassify_verifier_or_navigate,False,True
ALTBASIC_PFW_011,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,press_key:1. 왼쪽 화살표에 포커싱 > 왼쪽 버튼 누름 > press_key:2. 왼쪽 화살표에 포커싱 > 위쪽 버튼 누름 > press_key:3. 우측 상단 '설정' 아이콘에 포커싱 > 위쪽 버튼 누름 > press_key:4. 왼쪽 화살표에 포커싱 > 아래쪽 버튼 누름,위쪽 버튼 누름,FREE_TEXT_DISCOVERY,press_key:<위쪽 버튼>,,low,"named hardware key, no standard keycode",device_keycode_discovery,False,True
ALTBASIC_PFW_011,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,press_key:1. 왼쪽 화살표에 포커싱 > 왼쪽 버튼 누름 > press_key:2. 왼쪽 화살표에 포커싱 > 위쪽 버튼 누름 > press_key:3. 우측 상단 '설정' 아이콘에 포커싱 > 위쪽 버튼 누름 > press_key:4. 왼쪽 화살표에 포커싱 > 아래쪽 버튼 누름,왼쪽 화살표에 포커싱,NOT_A_KEY,(reclassify) 왼쪽 화살표에 포커싱,,low,bare noun mis-tagged as key (no key signal),reclassify_verifier_or_navigate,False,True
ALTBASIC_PFW_011,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,press_key:1. 왼쪽 화살표에 포커싱 > 왼쪽 버튼 누름 > press_key:2. 왼쪽 화살표에 포커싱 > 위쪽 버튼 누름 > press_key:3. 우측 상단 '설정' 아이콘에 포커싱 > 위쪽 버튼 누름 > press_key:4. 왼쪽 화살표에 포커싱 > 아래쪽 버튼 누름,아래쪽 버튼 누름,FREE_TEXT_DISCOVERY,press_key:<아래쪽 버튼>,,low,"named hardware key, no standard keycode",device_keycode_discovery,False,True
ALTBASIC_PFW_013,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,press_key:1. Photo sildeshow > Press Ok,Photo sildeshow,FREE_TEXT_DISCOVERY,press_key:<Photo sildeshow>,,low,unresolved free-text body,manifest_rewrite,False,True
ALTBASIC_PFW_013,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,press_key:1. Photo sildeshow > Press Ok,Press Ok,NOW_RESOLVABLE,press_key:KEYCODE_DPAD_CENTER,23,high,single explicit key -> keycode 23,,False,True
ALTBASIC_PFW_014,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,press_key:1. Photo sildeshow > Press Ok > Press Down,Photo sildeshow,FREE_TEXT_DISCOVERY,press_key:<Photo sildeshow>,,low,unresolved free-text body,manifest_rewrite,False,True
ALTBASIC_PFW_014,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,press_key:1. Photo sildeshow > Press Ok > Press Down,Press Ok,NOW_RESOLVABLE,press_key:KEYCODE_DPAD_CENTER,23,high,single explicit key -> keycode 23,,False,True
ALTBASIC_PFW_014,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,press_key:1. Photo sildeshow > Press Ok > Press Down,Press Down,NOW_RESOLVABLE,press_key:KEYCODE_DPAD_DOWN,20,high,single explicit key -> keycode 20,,False,True
ALTBASIC_PFW_015,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,press_key:1. Photo sildeshow > Press Ok > Press Down > Press right,Photo sildeshow,FREE_TEXT_DISCOVERY,press_key:<Photo sildeshow>,,low,unresolved free-text body,manifest_rewrite,False,True
ALTBASIC_PFW_015,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,press_key:1. Photo sildeshow > Press Ok > Press Down > Press right,Press Ok,NOW_RESOLVABLE,press_key:KEYCODE_DPAD_CENTER,23,high,single explicit key -> keycode 23,,False,True
ALTBASIC_PFW_015,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,press_key:1. Photo sildeshow > Press Ok > Press Down > Press right,Press Down,NOW_RESOLVABLE,press_key:KEYCODE_DPAD_DOWN,20,high,single explicit key -> keycode 20,,False,True
ALTBASIC_PFW_015,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,press_key:1. Photo sildeshow > Press Ok > Press Down > Press right,Press right,NOW_RESOLVABLE,press_key:KEYCODE_DPAD_RIGHT,22,high,single explicit key -> keycode 22,,False,True
ALTBASIC_PFW_022,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,press_key:1. Photo sildeshow 편집 > 뒤로가기 포커스 > Press right,Photo sildeshow 편집,FREE_TEXT_DISCOVERY,press_key:<Photo sildeshow 편집>,,low,unresolved free-text body,manifest_rewrite,False,True
ALTBASIC_PFW_022,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,press_key:1. Photo sildeshow 편집 > 뒤로가기 포커스 > Press right,뒤로가기 포커스,NOT_A_KEY,(reclassify) 뒤로가기 포커스,,low,bare noun mis-tagged as key (no key signal),reclassify_verifier_or_navigate,False,True
ALTBASIC_PFW_022,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,press_key:1. Photo sildeshow 편집 > 뒤로가기 포커스 > Press right,Press right,NOW_RESOLVABLE,press_key:KEYCODE_DPAD_RIGHT,22,high,single explicit key -> keycode 22,,False,True
ALTBASIC_SST_008,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,press_key:쉬운 설정 > Press 방향키 or OK,쉬운 설정,NOT_A_KEY,(reclassify) 쉬운 설정,,low,bare noun mis-tagged as key (no key signal),reclassify_verifier_or_navigate,False,True
ALTBASIC_SST_008,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,press_key:쉬운 설정 > Press 방향키 or OK,Press 방향키 or OK,NOW_RESOLVABLE,press_key:KEYCODE_DPAD_CENTER,23,high,single explicit key -> keycode 23,,False,True
ALTBASIC_SST_012,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,tap:방향키로 Simple setting > WiFi tap,방향키로 Simple setting,FREE_TEXT_DISCOVERY,tap:<방향키로 Simple setting>,,low,tap target needs a selector,device_selector_discovery,False,True
ALTBASIC_SST_012,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,tap:방향키로 Simple setting > WiFi tap,WiFi tap,FREE_TEXT_DISCOVERY,(bare):<WiFi>,,low,unresolved free-text body,manifest_rewrite,False,True
ALTBASIC_SST_013,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,tap:방향키로 Simple setting > 배경화면 및 스타일 tap,방향키로 Simple setting,FREE_TEXT_DISCOVERY,tap:<방향키로 Simple setting>,,low,tap target needs a selector,device_selector_discovery,False,True
ALTBASIC_SST_013,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,tap:방향키로 Simple setting > 배경화면 및 스타일 tap,배경화면 및 스타일 tap,NOT_A_KEY,(reclassify) 배경화면 및 스타일,,low,screen/focus/state ref mis-tagged as key,reclassify_verifier_or_navigate,False,True
ALTBASIC_SST_014,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,tap:방향키로 Simple setting > 디스플레이 tap,방향키로 Simple setting,FREE_TEXT_DISCOVERY,tap:<방향키로 Simple setting>,,low,tap target needs a selector,device_selector_discovery,False,True
ALTBASIC_SST_014,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,tap:방향키로 Simple setting > 디스플레이 tap,디스플레이 tap,NOT_A_KEY,(reclassify) 디스플레이,,low,bare noun mis-tagged as key (no key signal),reclassify_verifier_or_navigate,False,True
ALTBASIC_SST_015,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,tap:방향키로 Simple setting > 안심기능 tap,방향키로 Simple setting,FREE_TEXT_DISCOVERY,tap:<방향키로 Simple setting>,,low,tap target needs a selector,device_selector_discovery,False,True
ALTBASIC_SST_015,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,tap:방향키로 Simple setting > 안심기능 tap,안심기능 tap,NOT_A_KEY,(reclassify) 안심기능,,low,bare noun mis-tagged as key (no key signal),reclassify_verifier_or_navigate,False,True
ALTBASIC_SST_016,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,tap:방향키로 Simple setting > 안전 및 긴급 상황 tap,방향키로 Simple setting,FREE_TEXT_DISCOVERY,tap:<방향키로 Simple setting>,,low,tap target needs a selector,device_selector_discovery,False,True
ALTBASIC_SST_016,doc/[THOR 2] ALT Basic Test Case_FULL.xlsx,tap:방향키로 Simple setting > 안전 및 긴급 상황 tap,안전 및 긴급 상황 tap,NOT_A_KEY,(reclassify) 안전 및 긴급 상황,,low,bare noun mis-tagged as key (no key signal),reclassify_verifier_or_navigate,False,True
